ID Year,Year,ID Race,Race,Household Income by Race,Household Income by Race Moe,Geography,ID Geography,ID,Region
2015,2015,0,Total,97614,7783.0,"Census Tract 63, Kings County, NY",14000US36047006300,36047006300,NYC
2015,2015,0,Total,51849,6661.0,"Census Tract 284, Kings County, NY",14000US36047028400,36047028400,NYC
2015,2015,0,Total,69113,12045.0,"Census Tract 231, Richmond County, NY",14000US36085023100,36085023100,NYC
2015,2015,0,Total,23451,5972.0,"Census Tract 182, New York County, NY",14000US36061018200,36061018200,NYC
2015,2015,0,Total,111319,24017.0,"Census Tract 4062.02, Nassau County, NY",14000US36059406202,36059406202,LI
2015,2015,0,Total,58092,17038.0,"Census Tract 4124, Nassau County, NY",14000US36059412400,36059412400,LI
2015,2015,0,Total,95282,9075.0,"Census Tract 5195, Nassau County, NY",14000US36059519500,36059519500,LI
2015,2015,0,Total,70761,14579.0,"Census Tract 4123.01, Nassau County, NY",14000US36059412301,36059412301,LI
2015,2015,0,Total,142717,8718.0,"Census Tract 4125, Nassau County, NY",14000US36059412500,36059412500,LI
2015,2015,0,Total,94809,7564.0,"Census Tract 4122, Nassau County, NY",14000US36059412200,36059412200,LI
2015,2015,0,Total,89219,12122.0,"Census Tract 4121, Nassau County, NY",14000US36059412100,36059412100,LI
2015,2015,0,Total,82148,18784.0,"Census Tract 4120, Nassau County, NY",14000US36059412000,36059412000,LI
2015,2015,0,Total,201250,33744.0,"Census Tract 4126, Nassau County, NY",14000US36059412600,36059412600,LI
2015,2015,0,Total,113750,20705.0,"Census Tract 5196.01, Nassau County, NY",14000US36059519601,36059519601,LI
2015,2015,0,Total,100478,9172.0,"Census Tract 4119.02, Nassau County, NY",14000US36059411902,36059411902,LI
2015,2015,0,Total,92917,14599.0,"Census Tract 5194, Nassau County, NY",14000US36059519400,36059519400,LI
2015,2015,0,Total,151573,21145.0,"Census Tract 4127, Nassau County, NY",14000US36059412700,36059412700,LI
2015,2015,0,Total,61702,5915.0,"Census Tract 4119.01, Nassau County, NY",14000US36059411901,36059411901,LI
2015,2015,0,Total,94797,19816.0,"Census Tract 4118, Nassau County, NY",14000US36059411800,36059411800,LI
2015,2015,0,Total,112250,30930.000000000004,"Census Tract 4128, Nassau County, NY",14000US36059412800,36059412800,LI
2015,2015,0,Total,106235,11730.0,"Census Tract 4117, Nassau County, NY",14000US36059411700,36059411700,LI
2015,2015,0,Total,151761,10209.0,"Census Tract 5196.02, Nassau County, NY",14000US36059519602,36059519602,LI
2015,2015,0,Total,140391,43392.0,"Census Tract 4116, Nassau County, NY",14000US36059411600,36059411600,LI
2015,2015,0,Total,94054,5816.0,"Census Tract 4129, Nassau County, NY",14000US36059412900,36059412900,LI
2015,2015,0,Total,198750,19853.0,"Census Tract 4115, Nassau County, NY",14000US36059411500,36059411500,LI
2015,2015,0,Total,111528,26331.0,"Census Tract 4114, Nassau County, NY",14000US36059411400,36059411400,LI
2015,2015,0,Total,135156,21023.0,"Census Tract 4113.02, Nassau County, NY",14000US36059411302,36059411302,LI
2015,2015,0,Total,72599,12288.0,"Census Tract 4130.01, Nassau County, NY",14000US36059413001,36059413001,LI
2015,2015,0,Total,107567,8165.0,"Census Tract 5197.02, Nassau County, NY",14000US36059519702,36059519702,LI
2015,2015,0,Total,114567,28223.0,"Census Tract 4113.01, Nassau County, NY",14000US36059411301,36059411301,LI
2015,2015,0,Total,75845,10758.0,"Census Tract 5193, Nassau County, NY",14000US36059519300,36059519300,LI
2015,2015,0,Total,95148,10655.0,"Census Tract 4130.02, Nassau County, NY",14000US36059413002,36059413002,LI
2015,2015,0,Total,88913,13875.000000000002,"Census Tract 4112, Nassau County, NY",14000US36059411200,36059411200,LI
2015,2015,0,Total,47974,11363.0,"Census Tract 4111, Nassau County, NY",14000US36059411100,36059411100,LI
2015,2015,0,Total,100429,7059.0,"Census Tract 4131, Nassau County, NY",14000US36059413100,36059413100,LI
2015,2015,0,Total,48773,10906.0,"Census Tract 4110, Nassau County, NY",14000US36059411000,36059411000,LI
2015,2015,0,Total,155114,13054.0,"Census Tract 5197.03, Nassau County, NY",14000US36059519703,36059519703,LI
2015,2015,0,Total,111189,24842.0,"Census Tract 4109, Nassau County, NY",14000US36059410900,36059410900,LI
2015,2015,0,Total,77778,9641.0,"Census Tract 4132, Nassau County, NY",14000US36059413200,36059413200,LI
2015,2015,0,Total,91726,16395.0,"Census Tract 4108, Nassau County, NY",14000US36059410800,36059410800,LI
2015,2015,0,Total,86667,15762.0,"Census Tract 4107, Nassau County, NY",14000US36059410700,36059410700,LI
2015,2015,0,Total,101875,16138.000000000002,"Census Tract 4106, Nassau County, NY",14000US36059410600,36059410600,LI
2015,2015,0,Total,99127,12551.0,"Census Tract 4133, Nassau County, NY",14000US36059413300,36059413300,LI
2015,2015,0,Total,145361,18356.0,"Census Tract 5197.04, Nassau County, NY",14000US36059519704,36059519704,LI
2015,2015,0,Total,75734,10644.0,"Census Tract 4105, Nassau County, NY",14000US36059410500,36059410500,LI
2015,2015,0,Total,92656,12085.0,"Census Tract 5192, Nassau County, NY",14000US36059519200,36059519200,LI
2015,2015,0,Total,122768,12331.0,"Census Tract 4134, Nassau County, NY",14000US36059413400,36059413400,LI
2015,2015,0,Total,106667,14336.0,"Census Tract 4104, Nassau County, NY",14000US36059410400,36059410400,LI
2015,2015,0,Total,86597,11298.0,"Census Tract 4103, Nassau County, NY",14000US36059410300,36059410300,LI
2015,2015,0,Total,103008,19396.0,"Census Tract 4135, Nassau County, NY",14000US36059413500,36059413500,LI
2015,2015,0,Total,102383,13174.0,"Census Tract 4102, Nassau County, NY",14000US36059410200,36059410200,LI
2015,2015,0,Total,117167,30445.0,"Census Tract 5198.01, Nassau County, NY",14000US36059519801,36059519801,LI
2015,2015,0,Total,109766,19187.0,"Census Tract 4101, Nassau County, NY",14000US36059410100,36059410100,LI
2015,2015,0,Total,74464,13684.0,"Census Tract 4136, Nassau County, NY",14000US36059413600,36059413600,LI
2015,2015,0,Total,77917,28027.0,"Census Tract 4100, Nassau County, NY",14000US36059410000,36059410000,LI
2015,2015,0,Total,104018,21173.0,"Census Tract 4099, Nassau County, NY",14000US36059409900,36059409900,LI
2015,2015,0,Total,100335,12327.0,"Census Tract 4098, Nassau County, NY",14000US36059409800,36059409800,LI
2015,2015,0,Total,86313,12569.0,"Census Tract 4137, Nassau County, NY",14000US36059413700,36059413700,LI
2015,2015,0,Total,114786,10720.0,"Census Tract 5198.02, Nassau County, NY",14000US36059519802,36059519802,LI
2015,2015,0,Total,85179,14903.0,"Census Tract 4097, Nassau County, NY",14000US36059409700,36059409700,LI
2015,2015,0,Total,95500,20560.0,"Census Tract 5191, Nassau County, NY",14000US36059519100,36059519100,LI
2015,2015,0,Total,89527,13803.0,"Census Tract 4138.03, Nassau County, NY",14000US36059413803,36059413803,LI
2015,2015,0,Total,104926,15228.0,"Census Tract 4096, Nassau County, NY",14000US36059409600,36059409600,LI
2015,2015,0,Total,99485,9044.0,"Census Tract 4095, Nassau County, NY",14000US36059409500,36059409500,LI
2015,2015,0,Total,117839,8161.000000000001,"Census Tract 4138.04, Nassau County, NY",14000US36059413804,36059413804,LI
2015,2015,0,Total,118209,5690.0,"Census Tract 4094, Nassau County, NY",14000US36059409400,36059409400,LI
2015,2015,0,Total,124028,11018.0,"Census Tract 5199, Nassau County, NY",14000US36059519900,36059519900,LI
2015,2015,0,Total,101354,17877.0,"Census Tract 4093, Nassau County, NY",14000US36059409300,36059409300,LI
2015,2015,0,Total,58373,16598.0,"Census Tract 4139, Nassau County, NY",14000US36059413900,36059413900,LI
2015,2015,0,Total,94821,10559.0,"Census Tract 4092, Nassau County, NY",14000US36059409200,36059409200,LI
2015,2015,0,Total,87029,5299.0,"Census Tract 4091, Nassau County, NY",14000US36059409100,36059409100,LI
2015,2015,0,Total,113160,25570.0,"Census Tract 3001, Nassau County, NY",14000US36059300100,36059300100,LI
2015,2015,0,Total,85500,20140.0,"Census Tract 4140.01, Nassau County, NY",14000US36059414001,36059414001,LI
2015,2015,0,Total,84821,16726.0,"Census Tract 5200.01, Nassau County, NY",14000US36059520001,36059520001,LI
2015,2015,0,Total,108024,12390.0,"Census Tract 4089, Nassau County, NY",14000US36059408900,36059408900,LI
2015,2015,0,Total,108735,11208.0,"Census Tract 5190, Nassau County, NY",14000US36059519000,36059519000,LI
2015,2015,0,Total,71641,17471.0,"Census Tract 4140.02, Nassau County, NY",14000US36059414002,36059414002,LI
2015,2015,0,Total,92937,18917.0,"Census Tract 4088, Nassau County, NY",14000US36059408800,36059408800,LI
2015,2015,0,Total,101596,13152.0,"Census Tract 4087, Nassau County, NY",14000US36059408700,36059408700,LI
2015,2015,0,Total,91658,12073.0,"Census Tract 4141, Nassau County, NY",14000US36059414100,36059414100,LI
2015,2015,0,Total,111861,9997.0,"Census Tract 4086, Nassau County, NY",14000US36059408600,36059408600,LI
2015,2015,0,Total,86411,19282.0,"Census Tract 5200.02, Nassau County, NY",14000US36059520002,36059520002,LI
2015,2015,0,Total,108587,15848.0,"Census Tract 4085, Nassau County, NY",14000US36059408500,36059408500,LI
2015,2015,0,Total,62805,9891.0,"Census Tract 4142.01, Nassau County, NY",14000US36059414201,36059414201,LI
2015,2015,0,Total,101838,24997.0,"Census Tract 4084, Nassau County, NY",14000US36059408400,36059408400,LI
2015,2015,0,Total,98553,25278.0,"Census Tract 4083, Nassau County, NY",14000US36059408300,36059408300,LI
2015,2015,0,Total,105218,10463.0,"Census Tract 4082, Nassau County, NY",14000US36059408200,36059408200,LI
2015,2015,0,Total,51833,20628.0,"Census Tract 4142.02, Nassau County, NY",14000US36059414202,36059414202,LI
2015,2015,0,Total,117600,19431.0,"Census Tract 5201, Nassau County, NY",14000US36059520100,36059520100,LI
2015,2015,0,Total,101845,20488.0,"Census Tract 4081, Nassau County, NY",14000US36059408100,36059408100,LI
2015,2015,0,Total,114940,8930.0,"Census Tract 5189, Nassau County, NY",14000US36059518900,36059518900,LI
2015,2015,0,Total,72344,18617.0,"Census Tract 4143.01, Nassau County, NY",14000US36059414301,36059414301,LI
2015,2015,0,Total,121484,22397.0,"Census Tract 4080, Nassau County, NY",14000US36059408000,36059408000,LI
2015,2015,0,Total,65811,18100.0,"Census Tract 4079, Nassau County, NY",14000US36059407900,36059407900,LI
2015,2015,0,Total,77946,28876.000000000004,"Census Tract 4143.03, Nassau County, NY",14000US36059414303,36059414303,LI
2015,2015,0,Total,28628,2910.0,"Census Tract 4078.02, Nassau County, NY",14000US36059407802,36059407802,LI
2015,2015,0,Total,106250,17576.0,"Census Tract 5202, Nassau County, NY",14000US36059520200,36059520200,LI
2015,2015,0,Total,93571,14386.0,"Census Tract 4078.01, Nassau County, NY",14000US36059407801,36059407801,LI
2015,2015,0,Total,36313,28245.0,"Census Tract 4143.04, Nassau County, NY",14000US36059414304,36059414304,LI
2015,2015,0,Total,120492,17785.0,"Census Tract 4077, Nassau County, NY",14000US36059407700,36059407700,LI
2015,2015,0,Total,90370,11393.0,"Census Tract 4076, Nassau County, NY",14000US36059407600,36059407600,LI
2015,2015,0,Total,77614,17125.0,"Census Tract 4075.02, Nassau County, NY",14000US36059407502,36059407502,LI
2015,2015,0,Total,47500,16594.0,"Census Tract 4144, Nassau County, NY",14000US36059414400,36059414400,LI
2015,2015,0,Total,109063,7919.0,"Census Tract 5203, Nassau County, NY",14000US36059520300,36059520300,LI
2015,2015,0,Total,63192,5695.0,"Census Tract 4075.01, Nassau County, NY",14000US36059407501,36059407501,LI
2015,2015,0,Total,162743,24243.0,"Census Tract 5188, Nassau County, NY",14000US36059518800,36059518800,LI
2015,2015,0,Total,87096,9609.0,"Census Tract 4145.01, Nassau County, NY",14000US36059414501,36059414501,LI
2015,2015,0,Total,72930,10981.0,"Census Tract 4074.02, Nassau County, NY",14000US36059407402,36059407402,LI
2015,2015,0,Total,67587,13019.0,"Census Tract 4074.01, Nassau County, NY",14000US36059407401,36059407401,LI
2015,2015,0,Total,91597,19208.0,"Census Tract 4145.02, Nassau County, NY",14000US36059414502,36059414502,LI
2015,2015,0,Total,77895,15035.0,"Census Tract 4073.02, Nassau County, NY",14000US36059407302,36059407302,LI
2015,2015,0,Total,76813,17025.0,"Census Tract 5204.01, Nassau County, NY",14000US36059520401,36059520401,LI
2015,2015,0,Total,104250,14093.0,"Census Tract 4073.01, Nassau County, NY",14000US36059407301,36059407301,LI
2015,2015,0,Total,119336,9658.0,"Census Tract 4146, Nassau County, NY",14000US36059414600,36059414600,LI
2015,2015,0,Total,69541,5978.0,"Census Tract 4072.04, Nassau County, NY",14000US36059407204,36059407204,LI
2015,2015,0,Total,67750,18250.0,"Census Tract 4072.03, Nassau County, NY",14000US36059407203,36059407203,LI
2015,2015,0,Total,36250,8565.0,"Census Tract 4072.01, Nassau County, NY",14000US36059407201,36059407201,LI
2015,2015,0,Total,121293,14682.000000000002,"Census Tract 4147, Nassau County, NY",14000US36059414700,36059414700,LI
2015,2015,0,Total,71250,10926.0,"Census Tract 5204.02, Nassau County, NY",14000US36059520402,36059520402,LI
2015,2015,0,Total,86885,5525.0,"Census Tract 4071.02, Nassau County, NY",14000US36059407102,36059407102,LI
2015,2015,0,Total,116576,15093.0,"Census Tract 5187, Nassau County, NY",14000US36059518700,36059518700,LI
2015,2015,0,Total,104485,6310.0,"Census Tract 4148, Nassau County, NY",14000US36059414800,36059414800,LI
2015,2015,0,Total,91351,22413.0,"Census Tract 4071.01, Nassau County, NY",14000US36059407101,36059407101,LI
2015,2015,0,Total,56143,13750.999999999998,"Census Tract 4070, Nassau County, NY",14000US36059407000,36059407000,LI
2015,2015,0,Total,101250,13404.0,"Census Tract 4149, Nassau County, NY",14000US36059414900,36059414900,LI
2015,2015,0,Total,46338,8743.0,"Census Tract 4069, Nassau County, NY",14000US36059406900,36059406900,LI
2015,2015,0,Total,100795,14263.999999999998,"Census Tract 5205.01, Nassau County, NY",14000US36059520501,36059520501,LI
2015,2015,0,Total,55310,5196.0,"Census Tract 4068.02, Nassau County, NY",14000US36059406802,36059406802,LI
2015,2015,0,Total,109583,16990.0,"Census Tract 4150, Nassau County, NY",14000US36059415000,36059415000,LI
2015,2015,0,Total,41444,5738.0,"Census Tract 4068.01, Nassau County, NY",14000US36059406801,36059406801,LI
2015,2015,0,Total,43992,10677.0,"Census Tract 4067.02, Nassau County, NY",14000US36059406702,36059406702,LI
2015,2015,0,Total,65261,4700.0,"Census Tract 4067.01, Nassau County, NY",14000US36059406701,36059406701,LI
2015,2015,0,Total,124013,12556.0,"Census Tract 4151.01, Nassau County, NY",14000US36059415101,36059415101,LI
2015,2015,0,Total,107114,7126.0,"Census Tract 5205.02, Nassau County, NY",14000US36059520502,36059520502,LI
2015,2015,0,Total,138224,24839.0,"Census Tract 4066, Nassau County, NY",14000US36059406600,36059406600,LI
2015,2015,0,Total,176736,26943.0,"Census Tract 5186, Nassau County, NY",14000US36059518600,36059518600,LI
2015,2015,0,Total,144649,16003.999999999998,"Census Tract 4151.02, Nassau County, NY",14000US36059415102,36059415102,LI
2015,2015,0,Total,188917,36531.0,"Census Tract 4065.01, Nassau County, NY",14000US36059406501,36059406501,LI
2015,2015,0,Total,140323,22329.0,"Census Tract 4064, Nassau County, NY",14000US36059406400,36059406400,LI
2015,2015,0,Total,146094,12699.0,"Census Tract 4152.01, Nassau County, NY",14000US36059415201,36059415201,LI
2015,2015,0,Total,147500,26076.0,"Census Tract 4063, Nassau County, NY",14000US36059406300,36059406300,LI
2015,2015,0,Total,113413,11989.0,"Census Tract 5206, Nassau County, NY",14000US36059520600,36059520600,LI
2015,2015,0,Total,95694,23498.0,"Census Tract 4123.02, Nassau County, NY",14000US36059412302,36059412302,LI
2015,2015,0,Total,144018,23647.0,"Census Tract 4152.02, Nassau County, NY",14000US36059415202,36059415202,LI
2015,2015,0,Total,82679,21404.0,"Census Tract 4062.01, Nassau County, NY",14000US36059406201,36059406201,LI
2015,2015,0,Total,116250,21845.0,"Census Tract 4061, Nassau County, NY",14000US36059406100,36059406100,LI
2015,2015,0,Total,108726,11654.0,"Census Tract 4060.02, Nassau County, NY",14000US36059406002,36059406002,LI
2015,2015,0,Total,98205,19502.0,"Census Tract 4153, Nassau County, NY",14000US36059415300,36059415300,LI
2015,2015,0,Total,98688,8825.0,"Census Tract 5207, Nassau County, NY",14000US36059520700,36059520700,LI
2015,2015,0,Total,88974,11833.0,"Census Tract 4060.01, Nassau County, NY",14000US36059406001,36059406001,LI
2015,2015,0,Total,104009,16680.0,"Census Tract 5185.02, Nassau County, NY",14000US36059518502,36059518502,LI
2015,2015,0,Total,118077,29002.0,"Census Tract 4154.01, Nassau County, NY",14000US36059415401,36059415401,LI
2015,2015,0,Total,98125,20745.0,"Census Tract 4059, Nassau County, NY",14000US36059405900,36059405900,LI
2015,2015,0,Total,106935,18330.0,"Census Tract 4058, Nassau County, NY",14000US36059405800,36059405800,LI
2015,2015,0,Total,142647,21765.0,"Census Tract 4154.02, Nassau County, NY",14000US36059415402,36059415402,LI
2015,2015,0,Total,108030,6927.0,"Census Tract 4057, Nassau County, NY",14000US36059405700,36059405700,LI
2015,2015,0,Total,106471,17101.0,"Census Tract 5208, Nassau County, NY",14000US36059520800,36059520800,LI
2015,2015,0,Total,103074,9446.0,"Census Tract 4056, Nassau County, NY",14000US36059405600,36059405600,LI
2015,2015,0,Total,115268,13650.999999999998,"Census Tract 4155, Nassau County, NY",14000US36059415500,36059415500,LI
2015,2015,0,Total,99107,12601.0,"Census Tract 4055, Nassau County, NY",14000US36059405500,36059405500,LI
2015,2015,0,Total,68182,20272.0,"Census Tract 4054, Nassau County, NY",14000US36059405400,36059405400,LI
2015,2015,0,Total,92146,15242.0,"Census Tract 4053.02, Nassau County, NY",14000US36059405302,36059405302,LI
2015,2015,0,Total,118352,12715.0,"Census Tract 4156, Nassau County, NY",14000US36059415600,36059415600,LI
2015,2015,0,Total,119279,15991.0,"Census Tract 5209, Nassau County, NY",14000US36059520900,36059520900,LI
2015,2015,0,Total,116156,22767.0,"Census Tract 4053.01, Nassau County, NY",14000US36059405301,36059405301,LI
2015,2015,0,Total,137361,24922.0,"Census Tract 5185.01, Nassau County, NY",14000US36059518501,36059518501,LI
2015,2015,0,Total,131250,19940.0,"Census Tract 4157, Nassau County, NY",14000US36059415700,36059415700,LI
2015,2015,0,Total,84622,8197.0,"Census Tract 4052, Nassau County, NY",14000US36059405200,36059405200,LI
2015,2015,0,Total,94844,8018.0,"Census Tract 4051, Nassau County, NY",14000US36059405100,36059405100,LI
2015,2015,0,Total,138018,22758.0,"Census Tract 4158.02, Nassau County, NY",14000US36059415802,36059415802,LI
2015,2015,0,Total,82870,13928.0,"Census Tract 4050, Nassau County, NY",14000US36059405000,36059405000,LI
2015,2015,0,Total,91417,12920.0,"Census Tract 5210, Nassau County, NY",14000US36059521000,36059521000,LI
2015,2015,0,Total,62222,26040.0,"Census Tract 4049.02, Nassau County, NY",14000US36059404902,36059404902,LI
2015,2015,0,Total,115595,21565.0,"Census Tract 4160, Nassau County, NY",14000US36059416000,36059416000,LI
2015,2015,0,Total,112130,14323.000000000002,"Census Tract 4049.01, Nassau County, NY",14000US36059404901,36059404901,LI
2015,2015,0,Total,87101,8840.0,"Census Tract 4048, Nassau County, NY",14000US36059404800,36059404800,LI
2015,2015,0,Total,116500,15284.0,"Census Tract 4047, Nassau County, NY",14000US36059404700,36059404700,LI
2015,2015,0,Total,99348,11675.0,"Census Tract 4161, Nassau County, NY",14000US36059416100,36059416100,LI
2015,2015,0,Total,117847,14281.0,"Census Tract 5211, Nassau County, NY",14000US36059521100,36059521100,LI
2015,2015,0,Total,115284,19760.0,"Census Tract 4046, Nassau County, NY",14000US36059404600,36059404600,LI
2015,2015,0,Total,155905,14273.000000000002,"Census Tract 5184, Nassau County, NY",14000US36059518400,36059518400,LI
2015,2015,0,Total,94219,16195.0,"Census Tract 4162.01, Nassau County, NY",14000US36059416201,36059416201,LI
2015,2015,0,Total,79900,18571.0,"Census Tract 4045, Nassau County, NY",14000US36059404500,36059404500,LI
2015,2015,0,Total,104583,16053.999999999998,"Census Tract 4044, Nassau County, NY",14000US36059404400,36059404400,LI
2015,2015,0,Total,59254,17243.0,"Census Tract 4162.02, Nassau County, NY",14000US36059416202,36059416202,LI
2015,2015,0,Total,108661,14551.0,"Census Tract 4043, Nassau County, NY",14000US36059404300,36059404300,LI
2015,2015,0,Total,109875,18208.0,"Census Tract 5212, Nassau County, NY",14000US36059521200,36059521200,LI
2015,2015,0,Total,56304,20209.0,"Census Tract 3042.04, Nassau County, NY",14000US36059304204,36059304204,LI
2015,2015,0,Total,128173,19620.0,"Census Tract 4163, Nassau County, NY",14000US36059416300,36059416300,LI
2015,2015,0,Total,81139,13493.0,"Census Tract 3042.03, Nassau County, NY",14000US36059304203,36059304203,LI
2015,2015,0,Total,91750,12797.0,"Census Tract 3042.02, Nassau County, NY",14000US36059304202,36059304202,LI
2015,2015,0,Total,78621,6284.0,"Census Tract 3041, Nassau County, NY",14000US36059304100,36059304100,LI
2015,2015,0,Total,92206,6294.0,"Census Tract 4164.01, Nassau County, NY",14000US36059416401,36059416401,LI
2015,2015,0,Total,110966,9226.0,"Census Tract 5213.01, Nassau County, NY",14000US36059521301,36059521301,LI
2015,2015,0,Total,58514,7606.0,"Census Tract 3040.02, Nassau County, NY",14000US36059304002,36059304002,LI
2015,2015,0,Total,158813,22892.0,"Census Tract 5183, Nassau County, NY",14000US36059518300,36059518300,LI
2015,2015,0,Total,94963,16529.0,"Census Tract 4164.02, Nassau County, NY",14000US36059416402,36059416402,LI
2015,2015,0,Total,120719,7396.000000000001,"Census Tract 3040.01, Nassau County, NY",14000US36059304001,36059304001,LI
2015,2015,0,Total,119750,35152.0,"Census Tract 3039, Nassau County, NY",14000US36059303900,36059303900,LI
2015,2015,0,Total,62075,5636.0,"Census Tract 4165, Nassau County, NY",14000US36059416500,36059416500,LI
2015,2015,0,Total,98269,25968.0,"Census Tract 3038, Nassau County, NY",14000US36059303800,36059303800,LI
2015,2015,0,Total,120197,11163.0,"Census Tract 5213.02, Nassau County, NY",14000US36059521302,36059521302,LI
2015,2015,0,Total,90882,8117.0,"Census Tract 3037, Nassau County, NY",14000US36059303700,36059303700,LI
2015,2015,0,Total,89250,13695.000000000002,"Census Tract 4166, Nassau County, NY",14000US36059416600,36059416600,LI
2015,2015,0,Total,65662,12564.0,"Census Tract 3036, Nassau County, NY",14000US36059303600,36059303600,LI
2015,2015,0,Total,99028,9559.0,"Census Tract 3035, Nassau County, NY",14000US36059303500,36059303500,LI
2015,2015,0,Total,136250,25783.0,"Census Tract 3034, Nassau County, NY",14000US36059303400,36059303400,LI
2015,2015,0,Total,81918,20745.0,"Census Tract 4167.01, Nassau County, NY",14000US36059416701,36059416701,LI
2015,2015,0,Total,139223,20944.0,"Census Tract 5214, Nassau County, NY",14000US36059521400,36059521400,LI
2015,2015,0,Total,84444,24873.0,"Census Tract 3033.02, Nassau County, NY",14000US36059303302,36059303302,LI
2015,2015,0,Total,178750,35202.0,"Census Tract 5182.04, Nassau County, NY",14000US36059518204,36059518204,LI
2015,2015,0,Total,84831,19082.0,"Census Tract 4167.02, Nassau County, NY",14000US36059416702,36059416702,LI
2015,2015,0,Total,116607,24061.0,"Census Tract 3033.01, Nassau County, NY",14000US36059303301,36059303301,LI
2015,2015,0,Total,91375,9925.0,"Census Tract 3032.02, Nassau County, NY",14000US36059303202,36059303202,LI
2015,2015,0,Total,107946,22403.0,"Census Tract 4168.01, Nassau County, NY",14000US36059416801,36059416801,LI
2015,2015,0,Total,109350,12010.0,"Census Tract 3032.01, Nassau County, NY",14000US36059303201,36059303201,LI
2015,2015,0,Total,122174,12939.0,"Census Tract 5215, Nassau County, NY",14000US36059521500,36059521500,LI
2015,2015,0,Total,127734,21769.0,"Census Tract 3031.02, Nassau County, NY",14000US36059303102,36059303102,LI
2015,2015,0,Total,80179,17488.0,"Census Tract 4168.02, Nassau County, NY",14000US36059416802,36059416802,LI
2015,2015,0,Total,121759,15569.999999999998,"Census Tract 3031.01, Nassau County, NY",14000US36059303101,36059303101,LI
2015,2015,0,Total,100995,12357.0,"Census Tract 3030, Nassau County, NY",14000US36059303000,36059303000,LI
2015,2015,0,Total,113947,16060.0,"Census Tract 3029, Nassau County, NY",14000US36059302900,36059302900,LI
2015,2015,0,Total,122500,34141.0,"Census Tract 4169, Nassau County, NY",14000US36059416900,36059416900,LI
2015,2015,0,Total,103667,7568.000000000001,"Census Tract 5216.01, Nassau County, NY",14000US36059521601,36059521601,LI
2015,2015,0,Total,116731,22615.0,"Census Tract 3028, Nassau County, NY",14000US36059302800,36059302800,LI
2015,2015,0,Total,141375,27412.0,"Census Tract 5182.03, Nassau County, NY",14000US36059518203,36059518203,LI
2015,2015,0,Total,123125,39098.0,"Census Tract 5170, Nassau County, NY",14000US36059517000,36059517000,LI
2015,2015,0,Total,91563,12995.0,"Census Tract 3027, Nassau County, NY",14000US36059302700,36059302700,LI
2015,2015,0,Total,108565,12597.0,"Census Tract 3026, Nassau County, NY",14000US36059302600,36059302600,LI
2015,2015,0,Total,58556,13208.0,"Census Tract 5171.01, Nassau County, NY",14000US36059517101,36059517101,LI
2015,2015,0,Total,167692,30555.0,"Census Tract 3025.02, Nassau County, NY",14000US36059302502,36059302502,LI
2015,2015,0,Total,108750,10468.0,"Census Tract 5216.02, Nassau County, NY",14000US36059521602,36059521602,LI
2015,2015,0,Total,136875,66842.0,"Census Tract 3025.01, Nassau County, NY",14000US36059302501,36059302501,LI
2015,2015,0,Total,96875,9739.0,"Census Tract 5171.02, Nassau County, NY",14000US36059517102,36059517102,LI
2015,2015,0,Total,108750,19050.0,"Census Tract 3024, Nassau County, NY",14000US36059302400,36059302400,LI
2015,2015,0,Total,156875,27595.0,"Census Tract 3023, Nassau County, NY",14000US36059302300,36059302300,LI
2015,2015,0,Total,86926,18926.0,"Census Tract 3022, Nassau County, NY",14000US36059302200,36059302200,LI
2015,2015,0,Total,54290,13226.0,"Census Tract 5172, Nassau County, NY",14000US36059517200,36059517200,LI
2015,2015,0,Total,110727,19885.0,"Census Tract 5217, Nassau County, NY",14000US36059521700,36059521700,LI
2015,2015,0,Total,151886,12786.0,"Census Tract 3021.02, Nassau County, NY",14000US36059302102,36059302102,LI
2015,2015,0,Total,208819,10581.0,"Census Tract 5182.01, Nassau County, NY",14000US36059518201,36059518201,LI
2015,2015,0,Total,71109,16160.0,"Census Tract 5173.01, Nassau County, NY",14000US36059517301,36059517301,LI
2015,2015,0,Total,150724,25390.0,"Census Tract 3021.01, Nassau County, NY",14000US36059302101,36059302101,LI
2015,2015,0,Total,113190,7687.0,"Census Tract 3020, Nassau County, NY",14000US36059302000,36059302000,LI
2015,2015,0,Total,62279,7710.000000000001,"Census Tract 5173.02, Nassau County, NY",14000US36059517302,36059517302,LI
2015,2015,0,Total,167045,36569.0,"Census Tract 3019, Nassau County, NY",14000US36059301900,36059301900,LI
2015,2015,0,Total,118214,20804.0,"Census Tract 5218.01, Nassau County, NY",14000US36059521801,36059521801,LI
2015,2015,0,Total,88172,14381.0,"Census Tract 3018, Nassau County, NY",14000US36059301800,36059301800,LI
2015,2015,0,Total,110997,6710.0,"Census Tract 5174, Nassau County, NY",14000US36059517400,36059517400,LI
2015,2015,0,Total,209063,27625.0,"Census Tract 3017, Nassau County, NY",14000US36059301700,36059301700,LI
2015,2015,0,Total,208424,52887.0,"Census Tract 3016, Nassau County, NY",14000US36059301600,36059301600,LI
2015,2015,0,Total,216563,25356.0,"Census Tract 3015, Nassau County, NY",14000US36059301500,36059301500,LI
2015,2015,0,Total,124550,17807.0,"Census Tract 5175, Nassau County, NY",14000US36059517500,36059517500,LI
